id,source,source_row_number,title,sigungu,flag
dmz_tourism:e4b1db397bf52915,dmz_tourism,326,내린천 포트홀,인제군,telephone_is_municipal_contact
dmz_tourism:e4b1db397bf52915,dmz_tourism,326,내린천 포트홀,인제군,image_license_not_verified
dmz_tourism:038c870765f3490e,dmz_tourism,327,내심적계곡,인제군,operations_unverified
dmz_tourism:038c870765f3490e,dmz_tourism,327,내심적계곡,인제군,reservation_unknown
dmz_tourism:038c870765f3490e,dmz_tourism,327,내심적계곡,인제군,id_check_unknown
dmz_tourism:038c870765f3490e,dmz_tourism,327,내심적계곡,인제군,accessibility_unknown
dmz_tourism:038c870765f3490e,dmz_tourism,327,내심적계곡,인제군,telephone_is_municipal_contact
dmz_tourism:038c870765f3490e,dmz_tourism,327,내심적계곡,인제군,image_license_not_verified
dmz_tourism:d881a71ec8fd177c,dmz_tourism,328,대승령과 대승폭포,인제군,operations_unverified
dmz_tourism:d881a71ec8fd177c,dmz_tourism,328,대승령과 대승폭포,인제군,reservation_unknown
dmz_tourism:d881a71ec8fd177c,dmz_tourism,328,대승령과 대승폭포,인제군,id_check_unknown
dmz_tourism:d881a71ec8fd177c,dmz_tourism,328,대승령과 대승폭포,인제군,accessibility_unknown
dmz_tourism:d881a71ec8fd177c,dmz_tourism,328,대승령과 대승폭포,인제군,image_license_not_verified
dmz_tourism:55ed9372e3d7e646,dmz_tourism,329,대암산 용늪,인제군,operations_unverified
dmz_tourism:55ed9372e3d7e646,dmz_tourism,329,대암산 용늪,인제군,reservation_unknown
dmz_tourism:55ed9372e3d7e646,dmz_tourism,329,대암산 용늪,인제군,id_check_unknown
dmz_tourism:55ed9372e3d7e646,dmz_tourism,329,대암산 용늪,인제군,accessibility_unknown
dmz_tourism:55ed9372e3d7e646,dmz_tourism,329,대암산 용늪,인제군,image_missing
dmz_tourism:a94a62c74319d22a,dmz_tourism,330,만해마을,인제군,operations_unverified
dmz_tourism:a94a62c74319d22a,dmz_tourism,330,만해마을,인제군,reservation_unknown
dmz_tourism:a94a62c74319d22a,dmz_tourism,330,만해마을,인제군,id_check_unknown
dmz_tourism:a94a62c74319d22a,dmz_tourism,330,만해마을,인제군,accessibility_unknown
dmz_tourism:a94a62c74319d22a,dmz_tourism,330,만해마을,인제군,image_license_not_verified
dmz_tourism:4f2f4172da51bac5,dmz_tourism,331,방동계곡,인제군,operations_unverified
dmz_tourism:4f2f4172da51bac5,dmz_tourism,331,방동계곡,인제군,reservation_unknown
dmz_tourism:4f2f4172da51bac5,dmz_tourism,331,방동계곡,인제군,id_check_unknown
dmz_tourism:4f2f4172da51bac5,dmz_tourism,331,방동계곡,인제군,accessibility_unknown
dmz_tourism:4f2f4172da51bac5,dmz_tourism,331,방동계곡,인제군,telephone_is_municipal_contact
dmz_tourism:4f2f4172da51bac5,dmz_tourism,331,방동계곡,인제군,image_license_not_verified
dmz_tourism:c9a5c64a345d6b29,dmz_tourism,332,방동약수,인제군,operations_unverified
dmz_tourism:c9a5c64a345d6b29,dmz_tourism,332,방동약수,인제군,reservation_unknown
dmz_tourism:c9a5c64a345d6b29,dmz_tourism,332,방동약수,인제군,id_check_unknown
dmz_tourism:c9a5c64a345d6b29,dmz_tourism,332,방동약수,인제군,accessibility_unknown
dmz_tourism:c9a5c64a345d6b29,dmz_tourism,332,방동약수,인제군,telephone_is_municipal_contact
dmz_tourism:c9a5c64a345d6b29,dmz_tourism,332,방동약수,인제군,image_license_not_verified
dmz_tourism:5d064e1359df6f97,dmz_tourism,333,방태산,인제군,operations_unverified
dmz_tourism:5d064e1359df6f97,dmz_tourism,333,방태산,인제군,reservation_unknown
dmz_tourism:5d064e1359df6f97,dmz_tourism,333,방태산,인제군,id_check_unknown
dmz_tourism:5d064e1359df6f97,dmz_tourism,333,방태산,인제군,accessibility_unknown
dmz_tourism:5d064e1359df6f97,dmz_tourism,333,방태산,인제군,image_license_not_verified
dmz_tourism:e670d8268fab471c,dmz_tourism,334,백골병단전적비,인제군,operations_unverified
dmz_tourism:e670d8268fab471c,dmz_tourism,334,백골병단전적비,인제군,reservation_unknown
dmz_tourism:e670d8268fab471c,dmz_tourism,334,백골병단전적비,인제군,id_check_unknown
dmz_tourism:e670d8268fab471c,dmz_tourism,334,백골병단전적비,인제군,accessibility_unknown
dmz_tourism:e670d8268fab471c,dmz_tourism,334,백골병단전적비,인제군,image_missing
dmz_tourism:e670d8268fab471c,dmz_tourism,334,백골병단전적비,인제군,telephone_is_municipal_contact
dmz_tourism:e670d8268fab471c,dmz_tourism,334,백골병단전적비,인제군,duplicate_title_county_review
dmz_tourism:2593a776933a6596,dmz_tourism,335,백담계곡,인제군,operations_unverified
dmz_tourism:2593a776933a6596,dmz_tourism,335,백담계곡,인제군,reservation_unknown
dmz_tourism:2593a776933a6596,dmz_tourism,335,백담계곡,인제군,id_check_unknown
dmz_tourism:2593a776933a6596,dmz_tourism,335,백담계곡,인제군,accessibility_unknown
dmz_tourism:2593a776933a6596,dmz_tourism,335,백담계곡,인제군,telephone_is_municipal_contact
dmz_tourism:2593a776933a6596,dmz_tourism,335,백담계곡,인제군,image_license_not_verified
dmz_tourism:a150ac26d50caa48,dmz_tourism,336,백담마을,인제군,operations_unverified
dmz_tourism:a150ac26d50caa48,dmz_tourism,336,백담마을,인제군,reservation_unknown
dmz_tourism:a150ac26d50caa48,dmz_tourism,336,백담마을,인제군,id_check_unknown
dmz_tourism:a150ac26d50caa48,dmz_tourism,336,백담마을,인제군,accessibility_unknown
dmz_tourism:a150ac26d50caa48,dmz_tourism,336,백담마을,인제군,image_license_not_verified
dmz_tourism:6a0ffe5a09486519,dmz_tourism,337,백담사,인제군,operations_unverified
dmz_tourism:6a0ffe5a09486519,dmz_tourism,337,백담사,인제군,reservation_unknown
dmz_tourism:6a0ffe5a09486519,dmz_tourism,337,백담사,인제군,id_check_unknown
dmz_tourism:6a0ffe5a09486519,dmz_tourism,337,백담사,인제군,accessibility_unknown
dmz_tourism:6a0ffe5a09486519,dmz_tourism,337,백담사,인제군,image_license_not_verified
dmz_tourism:d3ae32da900bde27,dmz_tourism,338,백운동계곡(설악산),인제군,operations_unverified
dmz_tourism:d3ae32da900bde27,dmz_tourism,338,백운동계곡(설악산),인제군,reservation_unknown
dmz_tourism:d3ae32da900bde27,dmz_tourism,338,백운동계곡(설악산),인제군,id_check_unknown
dmz_tourism:d3ae32da900bde27,dmz_tourism,338,백운동계곡(설악산),인제군,accessibility_unknown
dmz_tourism:d3ae32da900bde27,dmz_tourism,338,백운동계곡(설악산),인제군,image_missing
dmz_tourism:e0bdb67d19de73a9,dmz_tourism,339,봉정암(인제),인제군,operations_unverified
dmz_tourism:e0bdb67d19de73a9,dmz_tourism,339,봉정암(인제),인제군,reservation_unknown
dmz_tourism:e0bdb67d19de73a9,dmz_tourism,339,봉정암(인제),인제군,id_check_unknown
dmz_tourism:e0bdb67d19de73a9,dmz_tourism,339,봉정암(인제),인제군,accessibility_unknown
dmz_tourism:e0bdb67d19de73a9,dmz_tourism,339,봉정암(인제),인제군,image_license_not_verified
dmz_tourism:27a4ee9af86a558b,dmz_tourism,340,비밀의정원,인제군,operations_unverified
dmz_tourism:27a4ee9af86a558b,dmz_tourism,340,비밀의정원,인제군,reservation_unknown
dmz_tourism:27a4ee9af86a558b,dmz_tourism,340,비밀의정원,인제군,id_check_unknown
dmz_tourism:27a4ee9af86a558b,dmz_tourism,340,비밀의정원,인제군,accessibility_unknown
dmz_tourism:27a4ee9af86a558b,dmz_tourism,340,비밀의정원,인제군,telephone_is_municipal_contact
dmz_tourism:27a4ee9af86a558b,dmz_tourism,340,비밀의정원,인제군,image_license_not_verified
dmz_tourism:a07f5baeb4d8ec5e,dmz_tourism,341,설악산국립공원(내설악),인제군,operations_unverified
dmz_tourism:a07f5baeb4d8ec5e,dmz_tourism,341,설악산국립공원(내설악),인제군,reservation_unknown
dmz_tourism:a07f5baeb4d8ec5e,dmz_tourism,341,설악산국립공원(내설악),인제군,id_check_unknown
dmz_tourism:a07f5baeb4d8ec5e,dmz_tourism,341,설악산국립공원(내설악),인제군,accessibility_unknown
dmz_tourism:a07f5baeb4d8ec5e,dmz_tourism,341,설악산국립공원(내설악),인제군,image_license_not_verified
dmz_tourism:fbda1972137a2199,dmz_tourism,342,설피마을,인제군,operations_unverified
dmz_tourism:fbda1972137a2199,dmz_tourism,342,설피마을,인제군,reservation_unknown
dmz_tourism:fbda1972137a2199,dmz_tourism,342,설피마을,인제군,id_check_unknown
dmz_tourism:fbda1972137a2199,dmz_tourism,342,설피마을,인제군,accessibility_unknown
dmz_tourism:fbda1972137a2199,dmz_tourism,342,설피마을,인제군,image_license_not_verified
dmz_tourism:b2a41de0c929fd5f,dmz_tourism,343,소승폭포,인제군,operations_unverified
dmz_tourism:b2a41de0c929fd5f,dmz_tourism,343,소승폭포,인제군,reservation_unknown
dmz_tourism:b2a41de0c929fd5f,dmz_tourism,343,소승폭포,인제군,id_check_unknown
dmz_tourism:b2a41de0c929fd5f,dmz_tourism,343,소승폭포,인제군,accessibility_unknown
dmz_tourism:b2a41de0c929fd5f,dmz_tourism,343,소승폭포,인제군,image_license_not_verified
dmz_tourism:424d7d6ee1d73af8,dmz_tourism,344,십이선녀탕(탕수동계곡),인제군,operations_unverified
dmz_tourism:424d7d6ee1d73af8,dmz_tourism,344,십이선녀탕(탕수동계곡),인제군,reservation_unknown
dmz_tourism:424d7d6ee1d73af8,dmz_tourism,344,십이선녀탕(탕수동계곡),인제군,id_check_unknown
dmz_tourism:424d7d6ee1d73af8,dmz_tourism,344,십이선녀탕(탕수동계곡),인제군,accessibility_unknown
dmz_tourism:424d7d6ee1d73af8,dmz_tourism,344,십이선녀탕(탕수동계곡),인제군,image_license_not_verified
dmz_tourism:12604b7187008431,dmz_tourism,345,아침가리계곡,인제군,operations_unverified
dmz_tourism:12604b7187008431,dmz_tourism,345,아침가리계곡,인제군,reservation_unknown
dmz_tourism:12604b7187008431,dmz_tourism,345,아침가리계곡,인제군,id_check_unknown
dmz_tourism:12604b7187008431,dmz_tourism,345,아침가리계곡,인제군,accessibility_unknown
dmz_tourism:12604b7187008431,dmz_tourism,345,아침가리계곡,인제군,image_license_not_verified
dmz_tourism:647fa49a15488609,dmz_tourism,346,연가리계곡,인제군,operations_unverified
dmz_tourism:647fa49a15488609,dmz_tourism,346,연가리계곡,인제군,reservation_unknown
dmz_tourism:647fa49a15488609,dmz_tourism,346,연가리계곡,인제군,id_check_unknown
dmz_tourism:647fa49a15488609,dmz_tourism,346,연가리계곡,인제군,accessibility_unknown
dmz_tourism:647fa49a15488609,dmz_tourism,346,연가리계곡,인제군,image_missing
dmz_tourism:647fa49a15488609,dmz_tourism,346,연가리계곡,인제군,telephone_is_municipal_contact
dmz_tourism:c18d77467124c887,dmz_tourism,347,옥녀탕,인제군,operations_unverified
dmz_tourism:c18d77467124c887,dmz_tourism,347,옥녀탕,인제군,reservation_unknown
dmz_tourism:c18d77467124c887,dmz_tourism,347,옥녀탕,인제군,id_check_unknown
dmz_tourism:c18d77467124c887,dmz_tourism,347,옥녀탕,인제군,accessibility_unknown
dmz_tourism:c18d77467124c887,dmz_tourism,347,옥녀탕,인제군,image_license_not_verified
dmz_tourism:63543591a24c9e0f,dmz_tourism,348,용대 매바위 인공폭포,인제군,operations_unverified
dmz_tourism:63543591a24c9e0f,dmz_tourism,348,용대 매바위 인공폭포,인제군,reservation_unknown
dmz_tourism:63543591a24c9e0f,dmz_tourism,348,용대 매바위 인공폭포,인제군,id_check_unknown
dmz_tourism:63543591a24c9e0f,dmz_tourism,348,용대 매바위 인공폭포,인제군,accessibility_unknown
dmz_tourism:63543591a24c9e0f,dmz_tourism,348,용대 매바위 인공폭포,인제군,image_missing
dmz_tourism:57bda986a994a97d,dmz_tourism,349,용소폭포,인제군,operations_unverified
dmz_tourism:57bda986a994a97d,dmz_tourism,349,용소폭포,인제군,reservation_unknown
dmz_tourism:57bda986a994a97d,dmz_tourism,349,용소폭포,인제군,id_check_unknown
dmz_tourism:57bda986a994a97d,dmz_tourism,349,용소폭포,인제군,accessibility_unknown
dmz_tourism:57bda986a994a97d,dmz_tourism,349,용소폭포,인제군,image_missing
dmz_tourism:57bda986a994a97d,dmz_tourism,349,용소폭포,인제군,telephone_is_municipal_contact
dmz_tourism:251cdfc1a8adca77,dmz_tourism,350,인제 냇강마을,인제군,operations_unverified
dmz_tourism:251cdfc1a8adca77,dmz_tourism,350,인제 냇강마을,인제군,reservation_unknown
dmz_tourism:251cdfc1a8adca77,dmz_tourism,350,인제 냇강마을,인제군,id_check_unknown
dmz_tourism:251cdfc1a8adca77,dmz_tourism,350,인제 냇강마을,인제군,accessibility_unknown
dmz_tourism:251cdfc1a8adca77,dmz_tourism,350,인제 냇강마을,인제군,image_license_not_verified
dmz_tourism:b9e9716e1a2ed562,dmz_tourism,351,인제 미산리 개인약수,인제군,operations_unverified
dmz_tourism:b9e9716e1a2ed562,dmz_tourism,351,인제 미산리 개인약수,인제군,reservation_unknown
dmz_tourism:b9e9716e1a2ed562,dmz_tourism,351,인제 미산리 개인약수,인제군,id_check_unknown
dmz_tourism:b9e9716e1a2ed562,dmz_tourism,351,인제 미산리 개인약수,인제군,accessibility_unknown
dmz_tourism:b9e9716e1a2ed562,dmz_tourism,351,인제 미산리 개인약수,인제군,image_missing
dmz_tourism:68168f3d1442b4c4,dmz_tourism,352,인제 하늘여울소치마을,인제군,operations_unverified
dmz_tourism:68168f3d1442b4c4,dmz_tourism,352,인제 하늘여울소치마을,인제군,reservation_unknown
dmz_tourism:68168f3d1442b4c4,dmz_tourism,352,인제 하늘여울소치마을,인제군,id_check_unknown
dmz_tourism:68168f3d1442b4c4,dmz_tourism,352,인제 하늘여울소치마을,인제군,accessibility_unknown
dmz_tourism:68168f3d1442b4c4,dmz_tourism,352,인제 하늘여울소치마을,인제군,image_missing
dmz_tourism:aecd406738d95679,dmz_tourism,353,인제 하추마을,인제군,operations_unverified
dmz_tourism:aecd406738d95679,dmz_tourism,353,인제 하추마을,인제군,reservation_unknown
dmz_tourism:aecd406738d95679,dmz_tourism,353,인제 하추마을,인제군,id_check_unknown
dmz_tourism:aecd406738d95679,dmz_tourism,353,인제 하추마을,인제군,accessibility_unknown
dmz_tourism:aecd406738d95679,dmz_tourism,353,인제 하추마을,인제군,image_license_not_verified
dmz_tourism:e93b9770203f55b5,dmz_tourism,354,인제 황태마을,인제군,operations_unverified
dmz_tourism:e93b9770203f55b5,dmz_tourism,354,인제 황태마을,인제군,reservation_unknown
dmz_tourism:e93b9770203f55b5,dmz_tourism,354,인제 황태마을,인제군,id_check_unknown
dmz_tourism:e93b9770203f55b5,dmz_tourism,354,인제 황태마을,인제군,accessibility_unknown
dmz_tourism:e93b9770203f55b5,dmz_tourism,354,인제 황태마을,인제군,image_license_not_verified
dmz_tourism:3e67b162a7885e85,dmz_tourism,355,인제한계사지,인제군,operations_unverified
dmz_tourism:3e67b162a7885e85,dmz_tourism,355,인제한계사지,인제군,reservation_unknown
dmz_tourism:3e67b162a7885e85,dmz_tourism,355,인제한계사지,인제군,id_check_unknown
dmz_tourism:3e67b162a7885e85,dmz_tourism,355,인제한계사지,인제군,accessibility_unknown
dmz_tourism:3e67b162a7885e85,dmz_tourism,355,인제한계사지,인제군,image_missing
dmz_tourism:3e67b162a7885e85,dmz_tourism,355,인제한계사지,인제군,telephone_is_municipal_contact
dmz_tourism:dee7d3c63ad55218,dmz_tourism,356,인제향교,인제군,operations_unverified
dmz_tourism:dee7d3c63ad55218,dmz_tourism,356,인제향교,인제군,reservation_unknown
dmz_tourism:dee7d3c63ad55218,dmz_tourism,356,인제향교,인제군,id_check_unknown
dmz_tourism:dee7d3c63ad55218,dmz_tourism,356,인제향교,인제군,accessibility_unknown
dmz_tourism:dee7d3c63ad55218,dmz_tourism,356,인제향교,인제군,telephone_is_municipal_contact
dmz_tourism:dee7d3c63ad55218,dmz_tourism,356,인제향교,인제군,image_license_not_verified
dmz_tourism:44f68e3b5df247a6,dmz_tourism,357,장수대,인제군,operations_unverified
dmz_tourism:44f68e3b5df247a6,dmz_tourism,357,장수대,인제군,reservation_unknown
dmz_tourism:44f68e3b5df247a6,dmz_tourism,357,장수대,인제군,id_check_unknown
dmz_tourism:44f68e3b5df247a6,dmz_tourism,357,장수대,인제군,accessibility_unknown
dmz_tourism:44f68e3b5df247a6,dmz_tourism,357,장수대,인제군,image_license_not_verified
dmz_tourism:888e20be92fa0f82,dmz_tourism,358,진동 계곡마을,인제군,operations_unverified
dmz_tourism:888e20be92fa0f82,dmz_tourism,358,진동 계곡마을,인제군,reservation_unknown
dmz_tourism:888e20be92fa0f82,dmz_tourism,358,진동 계곡마을,인제군,id_check_unknown
dmz_tourism:888e20be92fa0f82,dmz_tourism,358,진동 계곡마을,인제군,accessibility_unknown
dmz_tourism:888e20be92fa0f82,dmz_tourism,358,진동 계곡마을,인제군,image_missing
dmz_tourism:b66b7a9991f31f20,dmz_tourism,359,진동계곡,인제군,operations_unverified
dmz_tourism:b66b7a9991f31f20,dmz_tourism,359,진동계곡,인제군,reservation_unknown
dmz_tourism:b66b7a9991f31f20,dmz_tourism,359,진동계곡,인제군,id_check_unknown
dmz_tourism:b66b7a9991f31f20,dmz_tourism,359,진동계곡,인제군,accessibility_unknown
dmz_tourism:b66b7a9991f31f20,dmz_tourism,359,진동계곡,인제군,image_missing
dmz_tourism:b66b7a9991f31f20,dmz_tourism,359,진동계곡,인제군,telephone_is_municipal_contact
dmz_tourism:11e3248100a034f3,dmz_tourism,360,청정조각공원,인제군,operations_unverified
dmz_tourism:11e3248100a034f3,dmz_tourism,360,청정조각공원,인제군,reservation_unknown
dmz_tourism:11e3248100a034f3,dmz_tourism,360,청정조각공원,인제군,id_check_unknown
dmz_tourism:11e3248100a034f3,dmz_tourism,360,청정조각공원,인제군,accessibility_unknown
dmz_tourism:11e3248100a034f3,dmz_tourism,360,청정조각공원,인제군,image_missing
dmz_tourism:11e3248100a034f3,dmz_tourism,360,청정조각공원,인제군,telephone_is_municipal_contact
dmz_tourism:da07ffbf6ff00680,dmz_tourism,361,추대계곡,인제군,operations_unverified
dmz_tourism:da07ffbf6ff00680,dmz_tourism,361,추대계곡,인제군,reservation_unknown
dmz_tourism:da07ffbf6ff00680,dmz_tourism,361,추대계곡,인제군,id_check_unknown
dmz_tourism:da07ffbf6ff00680,dmz_tourism,361,추대계곡,인제군,accessibility_unknown
dmz_tourism:da07ffbf6ff00680,dmz_tourism,361,추대계곡,인제군,telephone_is_municipal_contact
dmz_tourism:da07ffbf6ff00680,dmz_tourism,361,추대계곡,인제군,image_license_not_verified
dmz_tourism:cf71c02ea158832f,dmz_tourism,362,필례GE온천,인제군,operations_unverified
dmz_tourism:cf71c02ea158832f,dmz_tourism,362,필례GE온천,인제군,reservation_unknown
dmz_tourism:cf71c02ea158832f,dmz_tourism,362,필례GE온천,인제군,id_check_unknown
dmz_tourism:cf71c02ea158832f,dmz_tourism,362,필례GE온천,인제군,accessibility_unknown
dmz_tourism:cf71c02ea158832f,dmz_tourism,362,필례GE온천,인제군,image_license_not_verified
dmz_tourism:2c8518b10297fd4f,dmz_tourism,363,하추리계곡,인제군,operations_unverified
dmz_tourism:2c8518b10297fd4f,dmz_tourism,363,하추리계곡,인제군,reservation_unknown
dmz_tourism:2c8518b10297fd4f,dmz_tourism,363,하추리계곡,인제군,id_check_unknown
dmz_tourism:2c8518b10297fd4f,dmz_tourism,363,하추리계곡,인제군,accessibility_unknown
dmz_tourism:2c8518b10297fd4f,dmz_tourism,363,하추리계곡,인제군,telephone_is_municipal_contact
dmz_tourism:2c8518b10297fd4f,dmz_tourism,363,하추리계곡,인제군,image_license_not_verified
dmz_tourism:983252f4a904e728,dmz_tourism,364,하추리산촌마을,인제군,operations_unverified
dmz_tourism:983252f4a904e728,dmz_tourism,364,하추리산촌마을,인제군,reservation_unknown
dmz_tourism:983252f4a904e728,dmz_tourism,364,하추리산촌마을,인제군,id_check_unknown
dmz_tourism:983252f4a904e728,dmz_tourism,364,하추리산촌마을,인제군,accessibility_unknown
dmz_tourism:983252f4a904e728,dmz_tourism,364,하추리산촌마을,인제군,image_license_not_verified
dmz_tourism:82131f424af67904,dmz_tourism,365,하추자연휴양림,인제군,operations_unverified
dmz_tourism:82131f424af67904,dmz_tourism,365,하추자연휴양림,인제군,reservation_unknown
dmz_tourism:82131f424af67904,dmz_tourism,365,하추자연휴양림,인제군,id_check_unknown
dmz_tourism:82131f424af67904,dmz_tourism,365,하추자연휴양림,인제군,accessibility_unknown
dmz_tourism:82131f424af67904,dmz_tourism,365,하추자연휴양림,인제군,image_license_not_verified
dmz_tourism:3b59a5c0d8cf5d95,dmz_tourism,366,한국DMZ평화생명동산,인제군,operations_unverified
dmz_tourism:3b59a5c0d8cf5d95,dmz_tourism,366,한국DMZ평화생명동산,인제군,reservation_unknown
dmz_tourism:3b59a5c0d8cf5d95,dmz_tourism,366,한국DMZ평화생명동산,인제군,id_check_unknown
dmz_tourism:3b59a5c0d8cf5d95,dmz_tourism,366,한국DMZ평화생명동산,인제군,accessibility_unknown
dmz_tourism:3b59a5c0d8cf5d95,dmz_tourism,366,한국DMZ평화생명동산,인제군,image_license_not_verified
dmz_tourism:5ec56b34fe65c5fa,dmz_tourism,367,합강정,인제군,operations_unverified
dmz_tourism:5ec56b34fe65c5fa,dmz_tourism,367,합강정,인제군,reservation_unknown
dmz_tourism:5ec56b34fe65c5fa,dmz_tourism,367,합강정,인제군,id_check_unknown
dmz_tourism:5ec56b34fe65c5fa,dmz_tourism,367,합강정,인제군,accessibility_unknown
dmz_tourism:5ec56b34fe65c5fa,dmz_tourism,367,합강정,인제군,telephone_is_municipal_contact
dmz_tourism:5ec56b34fe65c5fa,dmz_tourism,367,합강정,인제군,image_license_not_verified
dmz_tourism:476313f58b7ddf8d,dmz_tourism,368,고 석,철원군,operations_unverified
dmz_tourism:476313f58b7ddf8d,dmz_tourism,368,고 석,철원군,reservation_unknown
dmz_tourism:476313f58b7ddf8d,dmz_tourism,368,고 석,철원군,id_check_unknown
dmz_tourism:476313f58b7ddf8d,dmz_tourism,368,고 석,철원군,accessibility_unknown
dmz_tourism:476313f58b7ddf8d,dmz_tourism,368,고 석,철원군,image_missing
dmz_tourism:476313f58b7ddf8d,dmz_tourism,368,고 석,철원군,telephone_is_municipal_contact
dmz_tourism:0fac7154493ecf4e,dmz_tourism,370,고석정 꽃밭,철원군,operations_unverified
dmz_tourism:0fac7154493ecf4e,dmz_tourism,370,고석정 꽃밭,철원군,reservation_unknown
dmz_tourism:0fac7154493ecf4e,dmz_tourism,370,고석정 꽃밭,철원군,id_check_unknown
dmz_tourism:0fac7154493ecf4e,dmz_tourism,370,고석정 꽃밭,철원군,accessibility_unknown
dmz_tourism:0fac7154493ecf4e,dmz_tourism,370,고석정 꽃밭,철원군,telephone_is_municipal_contact
dmz_tourism:0fac7154493ecf4e,dmz_tourism,370,고석정 꽃밭,철원군,image_license_not_verified
dmz_tourism:b03b6bbf587765cc,dmz_tourism,371,고석정국민관광지,철원군,operations_unverified
dmz_tourism:b03b6bbf587765cc,dmz_tourism,371,고석정국민관광지,철원군,reservation_unknown
dmz_tourism:b03b6bbf587765cc,dmz_tourism,371,고석정국민관광지,철원군,id_check_unknown
dmz_tourism:b03b6bbf587765cc,dmz_tourism,371,고석정국민관광지,철원군,accessibility_unknown
dmz_tourism:b03b6bbf587765cc,dmz_tourism,371,고석정국민관광지,철원군,image_license_not_verified
dmz_tourism:68dfa2b1891c6de0,dmz_tourism,372,고석정코스모스십리길,철원군,operations_unverified
dmz_tourism:68dfa2b1891c6de0,dmz_tourism,372,고석정코스모스십리길,철원군,reservation_unknown
dmz_tourism:68dfa2b1891c6de0,dmz_tourism,372,고석정코스모스십리길,철원군,id_check_unknown
dmz_tourism:68dfa2b1891c6de0,dmz_tourism,372,고석정코스모스십리길,철원군,accessibility_unknown
dmz_tourism:68dfa2b1891c6de0,dmz_tourism,372,고석정코스모스십리길,철원군,telephone_is_municipal_contact
dmz_tourism:68dfa2b1891c6de0,dmz_tourism,372,고석정코스모스십리길,철원군,image_license_not_verified
dmz_tourism:6348dd07580d2d81,dmz_tourism,373,구 철원제일교회,철원군,operations_unverified
dmz_tourism:6348dd07580d2d81,dmz_tourism,373,구 철원제일교회,철원군,reservation_unknown
dmz_tourism:6348dd07580d2d81,dmz_tourism,373,구 철원제일교회,철원군,id_check_unknown
dmz_tourism:6348dd07580d2d81,dmz_tourism,373,구 철원제일교회,철원군,accessibility_unknown
dmz_tourism:6348dd07580d2d81,dmz_tourism,373,구 철원제일교회,철원군,telephone_is_municipal_contact
dmz_tourism:6348dd07580d2d81,dmz_tourism,373,구 철원제일교회,철원군,image_license_not_verified
dmz_tourism:21023f5df9b9a7a1,dmz_tourism,374,구은사,철원군,operations_unverified
dmz_tourism:21023f5df9b9a7a1,dmz_tourism,374,구은사,철원군,reservation_unknown
dmz_tourism:21023f5df9b9a7a1,dmz_tourism,374,구은사,철원군,id_check_unknown
dmz_tourism:21023f5df9b9a7a1,dmz_tourism,374,구은사,철원군,accessibility_unknown
dmz_tourism:21023f5df9b9a7a1,dmz_tourism,374,구은사,철원군,image_missing
dmz_tourism:21023f5df9b9a7a1,dmz_tourism,374,구은사,철원군,telephone_is_municipal_contact
dmz_tourism:b5338808f05f8bba,dmz_tourism,375,국립 복주산자연휴양림,철원군,operations_unverified
dmz_tourism:b5338808f05f8bba,dmz_tourism,375,국립 복주산자연휴양림,철원군,reservation_unknown
dmz_tourism:b5338808f05f8bba,dmz_tourism,375,국립 복주산자연휴양림,철원군,id_check_unknown
dmz_tourism:b5338808f05f8bba,dmz_tourism,375,국립 복주산자연휴양림,철원군,accessibility_unknown
dmz_tourism:b5338808f05f8bba,dmz_tourism,375,국립 복주산자연휴양림,철원군,image_license_not_verified
dmz_tourism:88c69dfeaa148f9a,dmz_tourism,376,군탄공원과 전역비,철원군,operations_unverified
dmz_tourism:88c69dfeaa148f9a,dmz_tourism,376,군탄공원과 전역비,철원군,reservation_unknown
dmz_tourism:88c69dfeaa148f9a,dmz_tourism,376,군탄공원과 전역비,철원군,id_check_unknown
dmz_tourism:88c69dfeaa148f9a,dmz_tourism,376,군탄공원과 전역비,철원군,accessibility_unknown
dmz_tourism:88c69dfeaa148f9a,dmz_tourism,376,군탄공원과 전역비,철원군,telephone_is_municipal_contact
dmz_tourism:88c69dfeaa148f9a,dmz_tourism,376,군탄공원과 전역비,철원군,image_license_not_verified
dmz_tourism:6328ee32fa43bf7e,dmz_tourism,377,금강산전기철도교량,철원군,operations_unverified
dmz_tourism:6328ee32fa43bf7e,dmz_tourism,377,금강산전기철도교량,철원군,reservation_unknown
dmz_tourism:6328ee32fa43bf7e,dmz_tourism,377,금강산전기철도교량,철원군,id_check_unknown
dmz_tourism:6328ee32fa43bf7e,dmz_tourism,377,금강산전기철도교량,철원군,accessibility_unknown
dmz_tourism:6328ee32fa43bf7e,dmz_tourism,377,금강산전기철도교량,철원군,telephone_is_municipal_contact
dmz_tourism:6328ee32fa43bf7e,dmz_tourism,377,금강산전기철도교량,철원군,image_license_not_verified
dmz_tourism:927a25113e9c8a87,dmz_tourism,378,금연저수지,철원군,operations_unverified
dmz_tourism:927a25113e9c8a87,dmz_tourism,378,금연저수지,철원군,reservation_unknown
dmz_tourism:927a25113e9c8a87,dmz_tourism,378,금연저수지,철원군,id_check_unknown
dmz_tourism:927a25113e9c8a87,dmz_tourism,378,금연저수지,철원군,accessibility_unknown
dmz_tourism:927a25113e9c8a87,dmz_tourism,378,금연저수지,철원군,telephone_is_municipal_contact
dmz_tourism:927a25113e9c8a87,dmz_tourism,378,금연저수지,철원군,image_license_not_verified
